date,value,cash,drawdown,long_exposure,short_exposure,net_exposure,net_exposure_pct,index_exposure,components_exposure,recovery_mode,return,cumulative_return
2021-11-24,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-26,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-29,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-11-30,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-12-01,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-12-02,2373296.476266021,2373296.476266021,0.03762035788056726,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3732964762660216
2021-12-03,2373296.476266021,2263085.215202648,0.03762035788056726,196891.72137275973,-141786.09084107346,55105.63053168627,0.023219025133507813,-141786.09084107346,196891.72137275973,False,0.0,1.3732964762660216
2021-12-06,2304874.0120295403,2200011.9274359,0.06536589549179533,51496.41476956144,-72780.9057094189,-21284.490939857467,-0.009234557216043042,-72780.9057094189,51496.41476956144,False,-0.028830137709609627,1.3048740120295408
2021-12-07,2160818.208521652,2239205.646350148,0.12378100460756396,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.06250051098499776,1.1608182085216527
2021-12-08,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0362767388387224,1.2392056463501486
2021-12-09,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-10,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-13,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-14,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-15,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-16,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-17,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-20,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
2021-12-21,2239205.646350148,2239205.646350148,0.0919946369461848,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.2392056463501486
