date,ticker,trade_type,position_type,quantity,price,value,option_details
2022-04-11,ISRG,close,option,-1,9.453685511900204,-945.3685511900204,"{'strike': 292, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-11,RTX,close,option,-1,2.298531037520803,-229.8531037520803,"{'strike': 94, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-11,SPY,open,option,-21,12.101150841814558,-25412.416767810573,"{'strike': 421, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,SPY,open,option,-23,11.352840817435066,-26111.533880100647,"{'strike': 421, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,AAPL,open,option,4,6.60315298514918,2641.2611940596717,"{'strike': 163, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,AAPL,open,option,4,6.228341706340942,2491.3366825363764,"{'strike': 163, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,NVDA,open,option,13,1.9025169174346708,2473.271992665072,"{'strike': 22, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,NVDA,open,option,12,1.9840580229933842,2380.869627592061,"{'strike': 22, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,MSFT,open,option,1,12.31450222471048,1231.4502224710482,"{'strike': 278, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,MSFT,open,option,2,11.791729213418364,2358.345842683673,"{'strike': 278, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,AMZN,open,option,1,7.930479417000868,793.0479417000868,"{'strike': 151, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,AMZN,open,option,2,7.5604701243829595,1512.094024876592,"{'strike': 151, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,META,open,option,1,13.117517826633446,1311.7517826633446,"{'strike': 215, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,META,open,option,1,12.319772900311065,1231.9772900311066,"{'strike': 215, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,GOOGL,open,option,1,5.672301486406411,567.2301486406411,"{'strike': 128, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,GOOGL,open,option,1,5.2515226018094765,525.1522601809477,"{'strike': 128, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,AVGO,open,option,2,2.8028165039968016,560.5633007993604,"{'strike': 54, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,AVGO,open,option,3,2.24284697043748,672.854091131244,"{'strike': 54, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,GOOG,open,option,1,5.656738756253418,565.6738756253418,"{'strike': 129, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,GOOG,open,option,1,5.2602420690147795,526.024206901478,"{'strike': 129, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,TSLA,open,option,1,25.38981360025153,2538.9813600251528,"{'strike': 325, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,TSLA,open,option,1,24.54600833258175,2454.600833258175,"{'strike': 325, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,JPM,open,option,1,4.857526226632174,485.75262266321744,"{'strike': 123, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,JPM,open,option,1,5.123563894304716,512.3563894304716,"{'strike': 123, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,LLY,open,option,1,8.256556343791488,825.6556343791488,"{'strike': 301, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,LLY,open,option,1,8.168296210612368,816.8296210612368,"{'strike': 301, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,V,open,option,1,9.166886213544757,916.6886213544757,"{'strike': 210, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,V,open,option,1,8.97916035414086,897.9160354140859,"{'strike': 210, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,XOM,open,option,1,3.742224400166492,374.2224400166492,"{'strike': 76, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,XOM,open,option,1,4.041956067380681,404.19560673806814,"{'strike': 76, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,UNH,open,option,1,16.087967298843324,1608.7967298843323,"{'strike': 514, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,UNH,open,option,1,15.202409075093158,1520.2409075093158,"{'strike': 514, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,MA,open,option,1,15.863058676935623,1586.3058676935623,"{'strike': 342, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,MA,open,option,1,15.604673445023991,1560.467344502399,"{'strike': 342, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,COST,open,option,1,15.662560484823246,1566.2560484823246,"{'strike': 561, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,COST,open,option,1,15.181067660945473,1518.1067660945473,"{'strike': 561, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,NFLX,open,option,1,19.958544565804516,1995.8544565804516,"{'strike': 348, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,NFLX,open,option,1,19.386959695778728,1938.6959695778728,"{'strike': 348, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,PG,open,option,1,4.367969878959016,436.7969878959016,"{'strike': 148, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,PG,open,option,1,4.1408122364532005,414.08122364532005,"{'strike': 148, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,JNJ,open,option,1,3.640659279794235,364.0659279794235,"{'strike': 165, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,JNJ,open,option,1,3.7731526300785845,377.31526300785845,"{'strike': 165, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,ABBV,open,option,1,3.880342078403771,388.0342078403771,"{'strike': 152, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,ABBV,open,option,1,3.9150013356841527,391.50013356841527,"{'strike': 152, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,WMT,open,option,2,1.432322871435936,286.4645742871872,"{'strike': 49, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,WMT,open,option,3,1.0140725390723873,304.2217617217162,"{'strike': 49, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,HD,open,option,1,10.615928298644576,1061.5928298644576,"{'strike': 284, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,HD,open,option,1,10.104265951972252,1010.4265951972252,"{'strike': 284, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,BAC,open,option,1,1.607226310691658,160.7226310691658,"{'strike': 37, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,BAC,open,option,1,2.0083607892254456,200.83607892254457,"{'strike': 37, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,KO,open,option,1,1.6138806065150462,161.38806065150462,"{'strike': 58, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,KO,open,option,1,1.20237424349315,120.23742434931499,"{'strike': 58, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,CRM,open,option,1,10.838128835730402,1083.8128835730402,"{'strike': 194, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,CRM,open,option,1,10.155106812731603,1015.5106812731603,"{'strike': 194, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,CVX,open,option,1,6.629546919633427,662.9546919633426,"{'strike': 147, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,CVX,open,option,1,6.063028344417262,606.3028344417262,"{'strike': 147, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,ORCL,open,option,1,2.732769496165041,273.2769496165041,"{'strike': 77, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,ORCL,open,option,1,2.9182869618119582,291.8286961811958,"{'strike': 77, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,MRK,open,option,1,1.5812693820491717,158.12693820491717,"{'strike': 79, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,MRK,open,option,2,0.9532449191708707,190.64898383417415,"{'strike': 79, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,PM,open,option,1,3.6049045618388575,360.4904561838857,"{'strike': 87, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,PM,open,option,1,3.4417675606410043,344.17675606410046,"{'strike': 87, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,CSCO,open,option,1,1.511969214845088,151.1969214845088,"{'strike': 48, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,CSCO,open,option,1,1.291387216128939,129.1387216128939,"{'strike': 48, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,WFC,open,option,1,2.4445081299393543,244.45081299393541,"{'strike': 46, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,WFC,open,option,1,2.8571282465159875,285.71282465159874,"{'strike': 46, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,IBM,open,option,1,2.3369915281924705,233.69915281924705,"{'strike': 111, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,IBM,open,option,1,1.8623325248293483,186.23325248293483,"{'strike': 111, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,ABT,open,option,1,3.987557522895372,398.7557522895372,"{'strike': 113, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,ABT,open,option,1,3.5172734611238425,351.7273461123842,"{'strike': 113, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,LIN,open,option,1,14.65686142470176,1465.686142470176,"{'strike': 305, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,LIN,open,option,1,14.589680276268808,1458.968027626881,"{'strike': 305, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,GE,open,option,1,2.241783075093508,224.17830750935082,"{'strike': 55, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,GE,open,option,1,2.108847661500093,210.88476615000928,"{'strike': 55, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,MCD,open,option,1,7.495670819173625,749.5670819173625,"{'strike': 234, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,MCD,open,option,1,7.287369918053031,728.7369918053031,"{'strike': 234, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,PEP,open,option,1,3.747987982347027,374.7987982347027,"{'strike': 158, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,PEP,open,option,1,3.5030627138172434,350.30627138172434,"{'strike': 158, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,ACN,open,option,1,10.725390755165336,1072.5390755165336,"{'strike': 314, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,ACN,open,option,1,10.610987053857173,1061.0987053857173,"{'strike': 314, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,TMO,open,option,1,22.637971063616305,2263.7971063616305,"{'strike': 581, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,TMO,open,option,1,21.611970819720682,2161.197081972068,"{'strike': 581, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,T,open,option,2,0.7798838563149175,155.9767712629835,"{'strike': 16, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,T,open,option,4,0.40413967567190134,161.65587026876054,"{'strike': 16, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,VZ,open,option,1,0.9793356794174777,97.93356794174777,"{'strike': 45, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,VZ,open,option,1,0.981767379153208,98.1767379153208,"{'strike': 45, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,DIS,open,option,1,5.190700001259081,519.0700001259081,"{'strike': 129, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,DIS,open,option,1,4.923140081598454,492.31400815984546,"{'strike': 129, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,PLTR,open,option,1,0.9251570554298736,92.51570554298736,"{'strike': 13, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,PLTR,open,option,1,1.2438048996547408,124.38048996547408,"{'strike': 13, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,ISRG,open,option,1,15.294656377459404,1529.4656377459405,"{'strike': 279, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,ISRG,open,option,1,14.876411535205534,1487.6411535205534,"{'strike': 279, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,QCOM,open,option,1,8.930041082822974,893.0041082822975,"{'strike': 126, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,QCOM,open,option,1,8.326481494915413,832.6481494915413,"{'strike': 126, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,ADBE,open,option,1,27.69527627193051,2769.527627193051,"{'strike': 434, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,ADBE,open,option,1,26.542435228250923,2654.2435228250924,"{'strike': 434, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,RTX,open,option,1,3.063565353834484,306.35653538344843,"{'strike': 95, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,RTX,open,option,1,2.8701528504498697,287.01528504498697,"{'strike': 95, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,NOW,open,option,1,38.984975486827864,3898.497548682786,"{'strike': 511, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,NOW,open,option,1,37.72565209190083,3772.565209190083,"{'strike': 511, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,GS,open,option,1,10.505422465571911,1050.542246557191,"{'strike': 296, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,GS,open,option,1,9.993673098529257,999.3673098529257,"{'strike': 296, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-11,AMGN,open,option,1,4.491420295509656,449.14202955096556,"{'strike': 228, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion'}"
2022-04-11,AMGN,open,option,1,3.8563287981292405,385.63287981292405,"{'strike': 228, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion'}"
2022-04-12,JPM,close,option,-1,4.411125474154254,-441.1125474154254,"{'strike': 121, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,ABBV,close,option,-1,3.0083861801341243,-300.83861801341243,"{'strike': 151, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,ABT,close,option,-1,2.806072605457814,-280.6072605457814,"{'strike': 113, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,LIN,close,option,-1,12.092879669055577,-1209.2879669055578,"{'strike': 303, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,GE,close,option,-1,1.736563126814314,-173.65631268143142,"{'strike': 55, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,TMO,close,option,-1,13.679289680049436,-1367.9289680049437,"{'strike': 583, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,AMGN,close,option,-1,4.163142592120948,-416.31425921209484,"{'strike': 227, 'expiration': datetime.date(2022, 5, 6), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,V,close,option,-1,6.521604087351406,-652.1604087351407,"{'strike': 211, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,UNH,close,option,-1,13.82899268204244,-1382.899268204244,"{'strike': 514, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,MA,close,option,-1,12.537420002897136,-1253.7420002897136,"{'strike': 344, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,PG,close,option,-1,4.370668784046444,-437.0668784046444,"{'strike': 147, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,BAC,close,option,-1,1.7446230021007274,-174.46230021007273,"{'strike': 36, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,LIN,close,option,-1,11.973295767724494,-1197.3295767724494,"{'strike': 305, 'expiration': datetime.date(2022, 5, 9), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,AAPL,close,option,-4,5.381760011404779,-2152.7040045619115,"{'strike': 163, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,NVDA,close,option,-13,1.6714429578306849,-2172.8758451798903,"{'strike': 22, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,MSFT,close,option,-1,10.710126987678905,-1071.0126987678905,"{'strike': 278, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,META,close,option,-1,11.580777400615489,-1158.0777400615489,"{'strike': 215, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,GOOGL,close,option,-1,5.102553244376061,-510.2553244376061,"{'strike': 128, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,AVGO,close,option,-3,1.9937219984598897,-598.116599537967,"{'strike': 54, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,GOOG,close,option,-1,4.946767309821439,-494.6767309821439,"{'strike': 129, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,JPM,close,option,-1,3.929106423265196,-392.9106423265196,"{'strike': 123, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,V,close,option,-1,7.244898525511246,-724.4898525511246,"{'strike': 210, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,XOM,close,option,-1,3.3570440226730867,-335.70440226730864,"{'strike': 76, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,UNH,close,option,-1,14.4049134663818,-1440.49134663818,"{'strike': 514, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,MA,close,option,-1,13.971730786088614,-1397.1730786088615,"{'strike': 342, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,NFLX,close,option,-1,17.83238004900565,-1783.238004900565,"{'strike': 348, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,ABBV,close,option,-1,2.9683557460733283,-296.83557460733283,"{'strike': 152, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,WMT,close,option,-2,1.263855081177983,-252.7710162355966,"{'strike': 49, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,BAC,close,option,-1,1.357168617544053,-135.7168617544053,"{'strike': 37, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,KO,close,option,-1,0.9393016513312844,-93.93016513312844,"{'strike': 58, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,CVX,close,option,-1,4.523550395326517,-452.35503953265163,"{'strike': 147, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,MRK,close,option,-1,1.161197335510451,-116.1197335510451,"{'strike': 79, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,CSCO,close,option,-1,1.041121534799796,-104.1121534799796,"{'strike': 48, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,WFC,close,option,-1,1.8818266457863437,-188.1826645786344,"{'strike': 46, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,ABT,close,option,-1,3.147932331999769,-314.7932331999769,"{'strike': 113, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,LIN,close,option,-1,12.473966163719297,-1247.3966163719297,"{'strike': 305, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,MCD,close,option,-1,6.646031051134656,-664.6031051134656,"{'strike': 234, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,PEP,close,option,-1,3.1505844131030614,-315.05844131030614,"{'strike': 158, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'put', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,TMO,close,option,-1,16.455648030052345,-1645.5648030052344,"{'strike': 581, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,PLTR,close,option,-1,0.8257035067556453,-82.57035067556453,"{'strike': 13, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,ADBE,close,option,-1,23.851891750007923,-2385.189175000792,"{'strike': 434, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
2022-04-12,GS,close,option,-1,9.418586141144885,-941.8586141144885,"{'strike': 296, 'expiration': datetime.date(2022, 5, 11), 'option_type': 'call', 'strategy': 'dispersion', 'exit_reason': 'stop_loss'}"
