date,value,cash,drawdown,long_exposure,short_exposure,net_exposure,net_exposure_pct,index_exposure,components_exposure,recovery_mode,return,cumulative_return
2023-04-26,1901301.4701365603,1901301.4701365603,0.039896667352345205,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9013014701365614
2023-04-27,1901301.4701365603,1901301.4701365603,0.039896667352345205,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.9013014701365614
2023-04-28,1901301.4701365603,2024032.1105070258,0.039896667352345205,112989.00650304844,-117859.82343675716,-4870.8169337087165,-0.002561833044477093,112989.00650304844,-117859.82343675716,False,0.0,0.9013014701365614
2023-05-01,2011369.0843086862,2173450.814054305,0.0,229526.10729017068,-219972.69807584662,9553.409214324056,0.004749704710514426,229526.10729017068,-219972.69807584662,False,0.05789066905009044,1.0113690843086873
2023-05-02,2197842.0741970656,2116101.685905723,0.0,166714.27336382715,-199672.14136964685,-32957.868005819706,-0.01499555786684999,166714.27336382715,-199672.14136964685,False,0.09270948397442957,1.1978420741970668
2023-05-03,2095702.2661732151,2133407.015736,0.046472769460091906,195568.96668056335,-198663.05658279572,-3094.089902232372,-0.0014763976506463527,195568.96668056335,-198663.05658279572,False,-0.046472769460091934,1.095702266173216
2023-05-04,2135026.169672925,2133628.9980079625,0.028580717996805557,234837.3395220987,-232996.20331321209,1841.1362088866008,0.0008623483098423348,234837.3395220987,-232996.20331321209,False,0.01876406975095568,1.1350261696729262
2023-05-05,2102672.600757988,2302397.037621312,0.043301324765950486,266222.1812657705,-266228.38303220697,-6.201766436453909,-2.9494684213882117e-06,266222.1812657705,-266228.38303220697,False,-0.015153710701304113,1.1026726007579892
2023-05-08,2300377.576830384,2354835.149021887,0.0,249580.63992448058,-199161.98931483124,50418.65060964934,0.021917554369104735,249580.63992448058,-199161.98931483124,False,0.09402556346676394,1.3003775768303854
2023-05-09,2424630.026251335,2327335.5230181753,0.0,217586.75655268977,-175291.50532695407,42295.2512257357,0.01744400208188769,217586.75655268977,-175291.50532695407,False,0.054013936960798814,1.4246300262513367
2023-05-10,2334534.756102919,2442310.494615826,0.03715835784138592,264685.2029769926,-290723.5263065653,-26038.32332957274,-0.011153538520471197,264685.2029769926,-290723.5263065653,False,-0.03715835784138588,1.3345347561029208
2023-05-11,2402683.3172623897,2463404.5829893784,0.009051570240131344,266271.0275892352,-284804.1165691211,-18533.088979885855,-0.0077134963424986035,266271.0275892352,-284804.1165691211,False,0.02919149564225476,1.4026833172623916
2023-05-12,2451208.4578985563,2430714.2291100943,0.0,205620.4073516896,-250506.88632179293,-44886.478970103344,-0.018311979475048375,205620.4073516896,-250506.88632179293,False,0.020196228228469115,1.451208457898558
2023-05-15,2367979.5118951374,2456981.475567245,0.03395425049845489,175925.3288457797,-212392.7996035848,-36467.4707578051,-0.015400247584329611,175925.3288457797,-212392.7996035848,False,-0.03395425049845491,1.3679795118951392
2023-05-16,2443532.183791607,2467657.6315146545,0.003131628435033242,218367.7230016025,-221140.85882982903,-2773.1358282265137,-0.0011348881944838818,218367.7230016025,-221140.85882982903,False,0.031905965198154806,1.4435321837916093
2023-05-17,2394077.611426142,2354237.449872532,0.023307216605067124,0.0,-187000.20173063522,-187000.20173063522,-0.07810949855516171,0.0,-187000.20173063522,False,-0.020238969101166848,1.3940776114261442
2023-05-18,2144834.5094860652,2362690.235299654,0.12498894062855358,0.0,-200950.1549593449,-200950.1549593449,-0.09369028429493871,0.0,-200950.1549593449,False,-0.10410819630513302,1.144834509486067
2023-05-19,2168426.157474796,2363954.87273309,0.11536444381649708,0.0,-192999.4403914233,-192999.4403914233,-0.08900438676508936,0.0,-192999.4403914233,False,0.010999285904992107,1.1684261574747978
2023-05-22,2172722.628456369,2367883.4167355946,0.11361164675522363,0.0,-187303.70027421645,-187303.70027421645,-0.08620690824548005,0.0,-187303.70027421645,False,0.001981377584273636,1.1727226284563712
2023-05-23,2194341.2584661883,2371119.700856299,0.10479206638042632,0.0,-170305.87414870254,-170305.87414870254,-0.07761138951912329,0.0,-170305.87414870254,False,0.00995001834411724,1.1943412584661908
2023-05-24,2191634.4346823716,2371119.700856299,0.10589634772993559,0.0,-179485.2661739265,-179485.2661739265,-0.08189562243300803,0.0,-179485.2661739265,False,-0.0012335473224017734,1.1916344346823742
2023-05-25,2121719.963433249,2372006.8799377116,0.13441879796212064,0.0,-248512.55834163772,-248512.55834163772,-0.1171278786195274,0.0,-248512.55834163772,False,-0.031900608122747975,1.1217199634332515
2023-05-26,2092485.9102684476,2376380.266881021,0.146345181893524,0.0,-275147.5827259541,-275147.5827259541,-0.1314931591059818,0.0,-275147.5827259541,False,-0.013778469198874155,1.0924859102684499
2023-05-30,2188550.365451733,2376585.9958760166,0.107154530901057,0.0,-187624.17243429244,-187624.17243429244,-0.08572988558824664,0.0,-187624.17243429244,False,0.0459092482830441,1.1885503654517358
2023-05-31,2242059.9958625366,2376626.9958760166,0.08532463298340794,0.0,-134485.00001347988,-134485.00001347988,-0.059982783806702966,0.0,-134485.00001347988,False,0.02444980533941643,1.2420599958625393
2023-06-01,2238302.004248533,2376626.9958760166,0.08685775090403776,0.0,-138324.99162748328,-138324.99162748328,-0.06179907419326252,0.0,-138324.99162748328,False,-0.0016761333866794903,1.2383020042485358
2023-06-02,2233735.493805215,2377300.2000294775,0.08872071381468005,0.0,-142218.29791733983,-142218.29791733983,-0.06366837000699128,0.0,-142218.29791733983,False,-0.0020401672493925993,1.2337354938052183
2023-06-05,2297708.5717489147,2377340.2000294775,0.0626221265086685,0.0,-79551.6282805619,-79551.6282805619,-0.034622157595908996,0.0,-79551.6282805619,False,0.02863950459717146,1.297708571748918
2023-06-06,2296786.6702907328,2377340.2000294775,0.06299822730711803,0.0,-80553.52973874517,-80553.52973874517,-0.03507227326800382,0.0,-80553.52973874517,False,-0.00040122645209095253,1.2967866702907362
2023-06-07,2308646.600962521,2377739.2633887837,0.05815982581026781,0.0,-68294.53570764937,-68294.53570764937,-0.029582065821237433,0.0,-68294.53570764937,False,0.005163705809162922,1.3086466009625246
2023-06-08,2305510.364309487,2377739.2633887837,0.059439291309388534,0.0,-72228.89907929733,-72228.89907929733,-0.03132881126775168,0.0,-72228.89907929733,False,-0.001358474117141406,1.3055103643094905
2023-06-09,2377693.2633887837,2377785.2633887837,0.029991408634742492,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03130885906943903,1.3776932633887875
2023-06-12,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,3.869296406588951e-05,1.3777852633887875
2023-06-13,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-14,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-15,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-16,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-20,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-21,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-22,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-23,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-26,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-27,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-28,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-29,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-06-30,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-07-03,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-07-05,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-07-06,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-07-07,2377785.2633887837,2377785.2633887837,0.029953876127173193,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.3777852633887875
2023-07-10,2377785.2633887837,2374121.905890208,0.029953876127173193,143162.368096378,-141330.68934709075,1831.678749287239,0.0007703297591628431,-141330.68934709075,143162.368096378,False,0.0,1.3777852633887875
2023-07-11,2366200.061039701,2380813.6579048485,0.03468019889737719,228400.6112598581,-223310.42627473816,5090.184985119937,0.002151206514162342,-223310.42627473816,228400.6112598581,False,-0.004872266023119187,1.366200061039705
2023-07-12,2372683.255918238,2360984.099118893,0.032035301496813044,277554.5720945443,-319203.54460379964,-41648.97250925534,-0.01755353244280262,-319203.54460379964,277554.5720945443,False,0.002739918312608003,1.3726832559182416
2023-07-13,2297806.2556045116,2360406.884052356,0.06258227520378165,381777.2143161761,-445392.3727698153,-63615.15845363925,-0.02768517071379599,-445392.3727698153,381777.2143161761,False,-0.0315579418900348,1.2978062556045153
2023-07-14,2312267.9064319804,2309406.3269126574,0.056682470647841536,472301.3022675992,-567093.329760429,-94792.02749282977,-0.040995261504581305,-567093.329760429,472301.3022675992,False,0.006293677194147973,1.312267906431984
2023-07-17,2219393.703709447,2347267.267134621,0.094571619742144,553296.905927501,-594490.6284515171,-41193.72252401605,-0.018560799940617,-594490.6284515171,553296.905927501,False,-0.04016584863033723,1.21939370370945
2023-07-18,2262520.2352864877,2339364.5268482375,0.0769776319937443,701321.2029718816,-776345.0619859175,-75023.8590140359,-0.03315942012095911,-776345.0619859175,701321.2029718816,False,0.019431672490086038,1.262520235286491
2023-07-19,2229874.6951538566,2272793.5281583676,0.09029577310387184,794096.0651303693,-954823.3745023183,-160727.30937194906,-0.0720790767845631,-954823.3745023183,794096.0651303693,False,-0.014428838966161761,1.22987469515386
2023-07-20,2186493.032994803,2258771.431929891,0.10799384444466882,626599.5153957844,-726922.1067878237,-100322.59139203932,-0.04588287722766221,-726922.1067878237,626599.5153957844,False,-0.019454753333599473,1.1864930329948065
2023-07-21,2162298.59624635,2219693.3750299322,0.11786425618810538,569367.327030623,-704918.2196141222,-135550.8925834992,-0.06268833213822053,-704918.2196141222,569367.327030623,False,-0.011065407656622783,1.1622985962463535
2023-07-24,2062047.1152776724,2199486.8395953635,0.15876305475647529,563755.8726797894,-741608.667866617,-177852.79518682754,-0.08625059721919988,-741608.667866617,563755.8726797894,True,-0.04636338438304011,1.0620471152776756
2023-07-25,1992871.2524446272,2298350.353497694,0.18698418079336498,545452.7332302914,-653204.8064786994,-107752.07324840804,-0.054068757887008545,-653204.8064786994,545452.7332302914,True,-0.03354717858797818,0.9928712524446301
2023-07-26,2196201.9675050136,2248902.9944219394,0.10403296772733973,486328.6460459932,-637924.3911144237,-151595.74506843055,-0.06902632240178269,-637924.3911144237,486328.6460459932,True,0.10202902711901896,1.1962019675050164
2023-07-27,2198408.0995401195,2229762.846411968,0.1031329496044432,459718.07723883435,-529353.120130627,-69635.0428917926,-0.031675212125701055,-529353.120130627,459718.07723883435,True,0.0010045214728644503,1.1984080995401225
2023-07-28,1992907.2385210353,2212737.0210880064,0.18696949984026526,433750.0326470997,-687631.4658619945,-253881.43321489485,-0.12739249891194326,-687631.4658619945,433750.0326470997,True,-0.09347712149626475,0.992907238521038
2023-07-31,1923215.3897360626,2194803.3783349167,0.21540112855809374,403238.61639198876,-710693.8904970246,-307455.2741050359,-0.15986523181224663,-710693.8904970246,403238.61639198876,True,-0.034969941118128456,0.9232153897360653
2023-08-01,1929871.5130562226,2185889.3462281274,0.21268568291791906,373061.98513463227,-646907.882520116,-273845.8973854838,-0.14189851269000306,-646907.882520116,373061.98513463227,True,0.003460934929952586,0.9298715130562252
2023-08-02,2123687.0396951856,2336286.428578742,0.13361630551983236,340259.3290620341,-252064.55324436247,88194.77581767162,0.04152908322609073,-252064.55324436247,340259.3290620341,True,0.10042923859321018,1.1236870396951883
2023-08-03,2450409.5078226756,2222163.349334808,0.00032594130185303443,0.0,0.0,0.0,0.0,0.0,0.0,True,0.1538468060597029,1.4504095078226786
2023-08-04,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,-0.09314612833455616,1.222163349334811
2023-08-07,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
2023-08-08,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
2023-08-09,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
2023-08-10,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
2023-08-11,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
2023-08-14,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
2023-08-15,2222163.349334808,2222163.349334808,0.09344170946607727,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.222163349334811
