date,ticker,trade_type,position_type,quantity,price,value,strike,expiration,option_type,strategy,exit_reason
2021-07-08,MSFT,open,option,2,10.246648312600684,2049.3296625201365,269,2021-08-09,put,dispersion,
2021-07-08,AMZN,open,option,1,10.650086271197665,1065.0086271197665,187,2021-08-09,call,dispersion,
2021-07-08,AMZN,open,option,1,10.751987552392748,1075.1987552392748,187,2021-08-09,put,dispersion,
2021-07-08,GOOGL,open,option,1,4.9525302549234596,495.25302549234596,124,2021-08-09,call,dispersion,
2021-07-08,GOOGL,open,option,1,4.2862833485559335,428.6283348555934,124,2021-08-09,put,dispersion,
2021-07-08,AVGO,open,option,3,2.430151463123977,729.045438937193,43,2021-08-09,call,dispersion,
2021-07-08,AVGO,open,option,3,2.105899825265986,631.7699475797958,43,2021-08-09,put,dispersion,
2021-07-08,GOOG,open,option,1,4.182812991936224,418.28129919362243,129,2021-08-09,call,dispersion,
2021-07-08,GOOG,open,option,1,4.388795718742678,438.87957187426775,129,2021-08-09,put,dispersion,
2021-07-08,XOM,open,option,1,3.9998256741984157,399.9825674198416,52,2021-08-09,call,dispersion,
2021-07-08,XOM,open,option,1,3.7975176128699424,379.7517612869942,52,2021-08-09,put,dispersion,
2021-07-08,WMT,open,option,1,1.8125644917563264,181.25644917563264,44,2021-08-09,call,dispersion,
2021-07-08,WMT,open,option,1,1.6110307226717246,161.10307226717248,44,2021-08-09,put,dispersion,
2021-07-08,BAC,open,option,1,2.4584343522860657,245.84343522860655,35,2021-08-09,call,dispersion,
2021-07-08,BAC,open,option,1,2.132038763263747,213.2038763263747,35,2021-08-09,put,dispersion,
2021-07-08,KO,open,option,1,1.7319222139439354,173.19222139439353,48,2021-08-09,call,dispersion,
2021-07-08,KO,open,option,1,1.2966810625313983,129.66810625313983,48,2021-08-09,put,dispersion,
2021-07-08,CSCO,open,option,1,1.6546617602144877,165.46617602144877,48,2021-08-09,call,dispersion,
2021-07-08,CSCO,open,option,1,2.016043838782455,201.60438387824547,48,2021-08-09,put,dispersion,
2021-07-08,T,open,option,3,0.406910844472689,122.07325334180669,17,2021-08-09,call,dispersion,
2021-07-08,T,open,option,2,0.5526315203599346,110.52630407198691,17,2021-08-09,put,dispersion,
2021-07-08,VZ,open,option,1,0.891683590329599,89.1683590329599,45,2021-08-09,call,dispersion,
2021-07-08,VZ,open,option,1,1.0414290913856874,104.14290913856874,45,2021-08-09,put,dispersion,
2021-07-09,NVDA,close,option,40,0.01,40.0,17,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,MSFT,close,option,5,0.01,5.0,246,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,AMZN,close,option,5,0.01,5.0,164,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,JPM,close,option,2,0.01,2.0,146,2021-07-09,put,reverse_dispersion,stop_loss
2021-07-09,NFLX,close,option,1,0.01,1.0,486,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,BAC,close,option,5,0.01,5.0,38,2021-07-09,put,reverse_dispersion,stop_loss
2021-07-09,MRK,close,option,1,0.01,1.0,66,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,PM,close,option,2,0.01,2.0,79,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,WFC,close,option,2,0.01,2.0,42,2021-07-09,put,reverse_dispersion,stop_loss
2021-07-09,TMO,close,option,1,0.01,1.0,444,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,ISRG,close,option,1,0.01,1.0,280,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,ADBE,close,option,1,0.01,1.0,515,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,NOW,close,option,1,0.01,1.0,465,2021-07-09,call,reverse_dispersion,stop_loss
2021-07-09,CSCO,close,option,3,1.1302419546306837,339.07258638920507,49,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-09,VZ,close,option,3,0.9278608935263435,278.35826805790305,46,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-09,CSCO,close,option,3,1.1302419546306837,339.07258638920507,49,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-09,MSFT,close,option,-2,8.087819291286621,-1617.5638582573242,269,2021-08-05,call,dispersion,stop_loss
2021-07-09,AMZN,close,option,-1,6.833288979547589,-683.328897954759,184,2021-08-05,put,dispersion,stop_loss
2021-07-09,AVGO,close,option,-3,1.6883132535459566,-506.493976063787,44,2021-08-05,put,dispersion,stop_loss
2021-07-09,GOOG,close,option,-1,3.202651381764227,-320.2651381764227,129,2021-08-05,call,dispersion,stop_loss
2021-07-09,JPM,close,option,-1,5.031245663810068,-503.12456638100684,139,2021-08-05,put,dispersion,stop_loss
2021-07-09,XOM,close,option,-1,3.043242597877242,-304.3242597877242,53,2021-08-05,call,dispersion,stop_loss
2021-07-09,XOM,close,option,-1,2.9092064770205113,-290.92064770205116,53,2021-08-05,put,dispersion,stop_loss
2021-07-09,ABBV,close,option,-1,2.652493919655498,-265.2493919655498,100,2021-08-05,put,dispersion,stop_loss
2021-07-09,WMT,close,option,-2,1.0834292463299562,-216.68584926599124,44,2021-08-05,put,dispersion,stop_loss
2021-07-09,T,close,option,-3,0.3637241810542928,-109.11725431628784,17,2021-08-05,put,dispersion,stop_loss
2021-07-09,VZ,close,option,-1,0.6660616788561278,-66.60616788561278,45,2021-08-05,put,dispersion,stop_loss
2021-07-09,AAPL,close,option,-4,4.614330394672109,-1845.7321578688436,142,2021-08-06,put,dispersion,stop_loss
2021-07-09,NVDA,close,option,-14,1.28117812854547,-1793.649379963658,20,2021-08-06,call,dispersion,stop_loss
2021-07-09,MSFT,close,option,-2,7.275999680426239,-1455.1999360852478,271,2021-08-06,call,dispersion,stop_loss
2021-07-09,AMZN,close,option,-1,7.458929325798266,-745.8929325798266,185,2021-08-06,put,dispersion,stop_loss
2021-07-09,GOOGL,close,option,-1,3.070595387556523,-307.0595387556523,126,2021-08-06,call,dispersion,stop_loss
2021-07-09,AVGO,close,option,-3,1.261774080879622,-378.53222426388663,43,2021-08-06,put,dispersion,stop_loss
2021-07-09,GOOG,close,option,-1,3.263461414058014,-326.3461414058014,129,2021-08-06,call,dispersion,stop_loss
2021-07-09,JPM,close,option,-1,5.13602800975945,-513.602800975945,139,2021-08-06,put,dispersion,stop_loss
2021-07-09,XOM,close,option,-1,2.4679209468175713,-246.79209468175713,52,2021-08-06,put,dispersion,stop_loss
2021-07-09,WMT,close,option,-2,1.105593802666064,-221.11876053321282,44,2021-08-06,put,dispersion,stop_loss
2021-07-09,KO,close,option,-1,1.3030817600775215,-130.30817600775214,49,2021-08-06,put,dispersion,stop_loss
2021-07-09,CSCO,close,option,-1,1.3623134249414761,-136.2313424941476,48,2021-08-06,put,dispersion,stop_loss
2021-07-09,T,close,option,-3,0.3700244072396828,-111.00732217190483,17,2021-08-06,put,dispersion,stop_loss
2021-07-09,VZ,close,option,-1,0.6784104369260611,-67.8410436926061,45,2021-08-06,put,dispersion,stop_loss
2021-07-09,SPY,close,option,30,5.284440932988133,15853.322798964398,408,2021-08-09,put,dispersion,stop_loss
2021-07-09,AAPL,close,option,-4,3.909923357398789,-1563.9693429595154,140,2021-08-09,put,dispersion,stop_loss
2021-07-09,NVDA,close,option,-15,1.3484175867876829,-2022.6263801815244,20,2021-08-09,call,dispersion,stop_loss
2021-07-09,NVDA,close,option,-14,1.305333806512806,-1827.4673291179283,20,2021-08-09,put,dispersion,stop_loss
2021-07-09,MSFT,close,option,-2,8.667396350160516,-1733.4792700321032,269,2021-08-09,call,dispersion,stop_loss
2021-07-09,MSFT,close,option,-2,7.848548014984402,-1569.7096029968804,269,2021-08-09,put,dispersion,stop_loss
2021-07-09,AMZN,close,option,-1,8.181638883025087,-818.1638883025087,187,2021-08-09,call,dispersion,stop_loss
2021-07-09,AMZN,close,option,-1,8.897269435159501,-889.7269435159501,187,2021-08-09,put,dispersion,stop_loss
2021-07-09,GOOGL,close,option,-1,4.242114730081781,-424.2114730081781,124,2021-08-09,call,dispersion,stop_loss
2021-07-09,GOOGL,close,option,-1,3.1104063641546134,-311.04063641546134,124,2021-08-09,put,dispersion,stop_loss
2021-07-09,AVGO,close,option,-3,1.3495793731598589,-404.8738119479577,43,2021-08-09,put,dispersion,stop_loss
2021-07-09,GOOG,close,option,-1,3.4399879541737164,-343.99879541737164,129,2021-08-09,call,dispersion,stop_loss
2021-07-09,GOOG,close,option,-1,3.257381842640946,-325.73818426409457,129,2021-08-09,put,dispersion,stop_loss
2021-07-09,XOM,close,option,-1,2.618617179605401,-261.8617179605401,52,2021-08-09,put,dispersion,stop_loss
2021-07-09,WMT,close,option,-1,1.5932493152525602,-159.32493152525603,44,2021-08-09,call,dispersion,stop_loss
2021-07-09,WMT,close,option,-1,1.1697037071438068,-116.97037071438068,44,2021-08-09,put,dispersion,stop_loss
2021-07-09,BAC,close,option,-1,1.3583428481049982,-135.8342848104998,35,2021-08-09,put,dispersion,stop_loss
2021-07-09,KO,close,option,-1,0.8771692731394545,-87.71692731394545,48,2021-08-09,put,dispersion,stop_loss
2021-07-09,CSCO,close,option,-1,1.4308575407595292,-143.08575407595293,48,2021-08-09,put,dispersion,stop_loss
2021-07-09,T,close,option,-2,0.3882287101271267,-77.64574202542533,17,2021-08-09,put,dispersion,stop_loss
2021-07-09,VZ,close,option,-1,0.714064242841463,-71.4064242841463,45,2021-08-09,put,dispersion,stop_loss
2021-07-12,AAPL,close,option,14,0.01,14.000000000000002,124,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,NVDA,close,option,44,0.01,44.0,17,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,MSFT,close,option,6,0.01,6.0,249,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,AMZN,close,option,5,0.01,5.0,167,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,JPM,close,option,3,0.01,3.0,144,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,NFLX,close,option,1,0.01,1.0,487,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,PM,close,option,2,0.01,2.0,80,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,GE,close,option,1,0.01,1.0,67,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,ISRG,close,option,1,0.01,1.0,286,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,ADBE,close,option,1,0.01,1.0,536,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,AAPL,close,option,15,0.01,15.0,125,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,NVDA,close,option,63,0.01,63.0,18,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,MSFT,close,option,7,0.01,7.000000000000001,250,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,AMZN,close,option,6,0.01,6.0,167,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,META,close,option,2,0.01,2.0,330,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,JPM,close,option,3,0.01,3.0,144,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,COST,close,option,1,0.01,1.0,364,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,NFLX,close,option,1,0.01,1.0,489,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,BAC,close,option,6,0.01,6.0,38,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,KO,close,option,6,0.01,6.0,50,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,WFC,close,option,3,0.01,3.0,42,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,IBM,close,option,1,0.01,1.0,123,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,GE,close,option,1,0.01,1.0,67,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,TMO,close,option,1,0.01,1.0,461,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,VZ,close,option,3,0.01,3.0,46,2021-07-12,put,reverse_dispersion,stop_loss
2021-07-12,ISRG,close,option,1,0.01,1.0,288,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,ADBE,close,option,1,0.01,1.0,541,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,NOW,close,option,1,0.01,1.0,498,2021-07-12,call,reverse_dispersion,stop_loss
2021-07-12,WMT,close,option,-1,1.3715028767034738,-137.15028767034738,44,2021-08-05,call,dispersion,stop_loss
2021-07-12,BAC,close,option,-1,1.35597181427066,-135.597181427066,36,2021-08-05,put,dispersion,stop_loss
2021-07-12,CSCO,close,option,-1,1.6086406605913162,-160.86406605913163,47,2021-08-05,call,dispersion,stop_loss
2021-07-12,SPY,close,option,33,5.65012803319496,18645.42250954337,412,2021-08-06,put,dispersion,stop_loss
2021-07-12,AAPL,close,option,-4,4.269996913851017,-1707.9987655404068,142,2021-08-06,call,dispersion,stop_loss
2021-07-12,NVDA,close,option,-19,0.952880101946592,-1810.472193698525,20,2021-08-06,put,dispersion,stop_loss
2021-07-12,AMZN,close,option,-1,8.050846506153931,-805.0846506153931,185,2021-08-06,call,dispersion,stop_loss
2021-07-12,GOOGL,close,option,-1,3.047856439384546,-304.7856439384546,126,2021-08-06,put,dispersion,stop_loss
2021-07-12,GOOG,close,option,-1,2.2911033413148587,-229.11033413148587,129,2021-08-06,put,dispersion,stop_loss
2021-07-12,WMT,close,option,-1,1.3973792780345882,-139.73792780345883,44,2021-08-06,call,dispersion,stop_loss
2021-07-12,BAC,close,option,-1,1.3915115355972567,-139.15115355972569,36,2021-08-06,put,dispersion,stop_loss
2021-07-12,KO,close,option,-1,0.9362510414348648,-93.62510414348648,49,2021-08-06,call,dispersion,stop_loss
2021-07-12,CSCO,close,option,-1,1.1396894858905675,-113.96894858905675,48,2021-08-06,call,dispersion,stop_loss
2021-07-12,AAPL,close,option,-4,5.557769830420156,-2223.1079321680627,140,2021-08-09,call,dispersion,stop_loss
2021-07-12,XOM,close,option,-1,3.5552825148637126,-355.52825148637123,52,2021-08-09,call,dispersion,stop_loss
2021-07-12,KO,close,option,-1,1.5231022206621567,-152.31022206621566,48,2021-08-09,call,dispersion,stop_loss
2021-07-12,CSCO,close,option,-1,1.2203014983453997,-122.03014983453997,48,2021-08-09,call,dispersion,stop_loss
2021-07-13,AMZN,close,option,-1,7.599863751732769,-759.9863751732769,184,2021-08-05,call,dispersion,stop_loss
2021-07-13,T,close,option,-4,0.29732941034312255,-118.93176413724902,17,2021-08-05,call,dispersion,stop_loss
2021-07-13,MSFT,close,option,-2,6.781132353099508,-1356.2264706199016,271,2021-08-06,put,dispersion,stop_loss
2021-07-13,XOM,close,option,-1,3.3103538651233713,-331.03538651233714,52,2021-08-06,call,dispersion,stop_loss
2021-07-13,T,close,option,-4,0.30511698458407377,-122.04679383362951,17,2021-08-06,call,dispersion,stop_loss
2021-07-13,T,close,option,-3,0.3276218774540327,-98.28656323620982,17,2021-08-09,call,dispersion,stop_loss
2021-07-14,BAC,close,option,-1,1.5044918790502013,-150.44918790502012,36,2021-08-06,call,dispersion,stop_loss
2021-07-14,BAC,close,option,-1,2.082757075151619,-208.2757075151619,35,2021-08-09,call,dispersion,stop_loss
2021-07-14,SPY,close,option,30,8.745799719839027,26237.39915951708,410,2021-08-05,call,dispersion,
2021-07-14,AAPL,close,option,-5,8.868676470482129,-4434.3382352410645,139,2021-08-05,call,dispersion,
2021-07-14,NVDA,close,option,-14,1.7813956735573218,-2493.9539429802503,21,2021-08-05,put,dispersion,
2021-07-14,AVGO,close,option,-4,1.7425738738491,-697.0295495396399,44,2021-08-05,call,dispersion,
2021-07-14,JPM,close,option,-1,6.040655722382596,-604.0655722382596,139,2021-08-05,call,dispersion,
2021-07-14,KO,close,option,-1,2.6836742804864926,-268.36742804864923,48,2021-08-05,call,dispersion,
2021-07-14,VZ,close,option,-1,0.8506362534974095,-85.06362534974095,45,2021-08-05,call,dispersion,
2021-07-14,SPY,close,option,31,7.780361310250925,24119.120061777867,412,2021-08-06,call,dispersion,
2021-07-14,AVGO,close,option,-3,2.34148090158612,-702.4442704758361,43,2021-08-06,call,dispersion,
2021-07-14,JPM,close,option,-1,6.164068484604215,-616.4068484604215,139,2021-08-06,call,dispersion,
2021-07-14,VZ,close,option,-1,0.8667268783904625,-86.67268783904625,45,2021-08-06,call,dispersion,
2021-07-14,SPY,close,option,26,10.559201927489283,27453.925011472136,408,2021-08-09,call,dispersion,
2021-07-14,AVGO,close,option,-3,2.4413612915282776,-732.4083874584833,43,2021-08-09,call,dispersion,
2021-07-14,VZ,close,option,-1,0.9132046352076699,-91.32046352076699,45,2021-08-09,call,dispersion,
2021-08-02,SPY,open,option,68,9.436905409607192,64170.956785328905,415,2021-09-01,call,reverse_dispersion,
2021-08-02,SPY,open,option,71,9.016107767482794,64014.36514912783,415,2021-09-01,put,reverse_dispersion,
2021-08-02,AAPL,open,option,-12,5.877999692317616,-7053.599630781138,143,2021-09-01,call,reverse_dispersion,
2021-08-02,AAPL,open,option,-12,6.047741609894246,-7257.289931873094,143,2021-09-01,put,reverse_dispersion,
2021-08-02,NVDA,open,option,-52,1.3173747477118205,-6850.348688101467,20,2021-09-01,call,reverse_dispersion,
2021-08-02,NVDA,open,option,-43,1.5750180540125225,-6772.577632253847,20,2021-09-01,put,reverse_dispersion,
2021-08-02,MSFT,open,option,-8,8.17460692725146,-6539.685541801168,276,2021-09-01,call,reverse_dispersion,
2021-08-02,MSFT,open,option,-8,7.691282216554697,-6153.025773243758,276,2021-09-01,put,reverse_dispersion,
2021-08-02,AMZN,open,option,-3,10.899229857173836,-3269.768957152151,167,2021-09-01,call,reverse_dispersion,
2021-08-02,AMZN,open,option,-3,11.05092969201877,-3315.2789076056306,167,2021-09-01,put,reverse_dispersion,
2021-08-02,META,open,option,-1,21.793230860063005,-2179.3230860063004,350,2021-09-01,call,reverse_dispersion,
2021-08-02,META,open,option,-1,20.919319271472915,-2091.9319271472914,350,2021-09-01,put,reverse_dispersion,
2021-08-02,GOOGL,open,option,-3,5.657980055178754,-1697.3940165536262,134,2021-09-01,call,reverse_dispersion,
2021-08-02,GOOGL,open,option,-4,5.2250421818806245,-2090.0168727522496,134,2021-09-01,put,reverse_dispersion,
2021-08-02,AVGO,open,option,-13,1.5263051023333531,-1984.1966330333591,45,2021-09-01,call,reverse_dispersion,
2021-08-02,AVGO,open,option,-11,1.900036545721381,-2090.0402002935193,45,2021-09-01,put,reverse_dispersion,
2021-08-02,GOOG,open,option,-3,5.20736567560499,-1562.209702681497,135,2021-09-01,call,reverse_dispersion,
2021-08-02,GOOG,open,option,-4,4.637195717439191,-1854.8782869756765,135,2021-09-01,put,reverse_dispersion,
2021-08-02,TSLA,open,option,-1,17.674257879666996,-1767.4257879666995,237,2021-09-01,call,reverse_dispersion,
2021-08-02,TSLA,open,option,-1,17.728317730778286,-1772.8317730778285,237,2021-09-01,put,reverse_dispersion,
2021-08-02,JPM,open,option,-2,6.26938220321955,-1253.87644064391,137,2021-09-01,call,reverse_dispersion,
2021-08-02,JPM,open,option,-2,6.444111478637353,-1288.8222957274706,137,2021-09-01,put,reverse_dispersion,
2021-08-02,LLY,open,option,-1,13.596077526713216,-1359.6077526713216,237,2021-09-01,call,reverse_dispersion,
2021-08-02,LLY,open,option,-1,12.821478320207518,-1282.1478320207518,237,2021-09-01,put,reverse_dispersion,
2021-08-02,V,open,option,-1,10.08963876944948,-1008.963876944948,233,2021-09-01,call,reverse_dispersion,
2021-08-02,V,open,option,-1,9.515625006907584,-951.5625006907584,233,2021-09-01,put,reverse_dispersion,
2021-08-02,XOM,open,option,-3,2.9982179613664712,-899.4653884099414,50,2021-09-01,call,reverse_dispersion,
2021-08-02,XOM,open,option,-3,3.023122659613332,-906.9367978839996,50,2021-09-01,put,reverse_dispersion,
2021-08-02,UNH,open,option,-1,13.238450244432244,-1323.8450244432242,394,2021-09-01,call,reverse_dispersion,
2021-08-02,UNH,open,option,-1,12.956942156022507,-1295.6942156022506,394,2021-09-01,put,reverse_dispersion,
2021-08-02,MA,open,option,-1,22.506823381044228,-2250.682338104423,368,2021-09-01,call,reverse_dispersion,
2021-08-02,MA,open,option,-1,22.230483288266527,-2223.048328826653,368,2021-09-01,put,reverse_dispersion,
2021-08-02,COST,open,option,-1,10.10165356530922,-1010.165356530922,410,2021-09-01,call,reverse_dispersion,
2021-08-02,COST,open,option,-1,9.480999501822339,-948.0999501822339,410,2021-09-01,put,reverse_dispersion,
2021-08-02,NFLX,open,option,-1,21.240582057735452,-2124.058205773545,515,2021-09-01,call,reverse_dispersion,
2021-08-02,NFLX,open,option,-1,20.24467773544555,-2024.4677735445548,515,2021-09-01,put,reverse_dispersion,
2021-08-02,PG,open,option,-2,3.21253385604264,-642.506771208528,130,2021-09-01,call,reverse_dispersion,
2021-08-02,PG,open,option,-3,2.868227691357319,-860.4683074071957,130,2021-09-01,put,reverse_dispersion,
2021-08-02,JNJ,open,option,-2,3.2967096511899427,-659.3419302379885,155,2021-09-01,call,reverse_dispersion,
2021-08-02,JNJ,open,option,-2,3.3185221411702486,-663.7044282340497,155,2021-09-01,put,reverse_dispersion,
2021-08-02,ABBV,open,option,-3,2.9096637260378415,-872.8991178113524,101,2021-09-01,call,reverse_dispersion,
2021-08-02,ABBV,open,option,-3,2.889761179264653,-866.9283537793958,101,2021-09-01,put,reverse_dispersion,
2021-08-02,WMT,open,option,-8,1.0988581714279384,-879.0865371423507,45,2021-09-01,call,reverse_dispersion,
2021-08-02,WMT,open,option,-8,1.069162490792575,-855.32999263406,45,2021-09-01,put,reverse_dispersion,
2021-08-02,HD,open,option,-1,10.343003433402004,-1034.3003433402005,298,2021-09-01,call,reverse_dispersion,
2021-08-02,HD,open,option,-1,9.399685404435928,-939.9685404435928,298,2021-09-01,put,reverse_dispersion,
2021-08-02,BAC,open,option,-3,1.7781456802402467,-533.443704072074,35,2021-09-01,call,reverse_dispersion,
2021-08-02,BAC,open,option,-2,2.2012647752875196,-440.2529550575039,35,2021-09-01,put,reverse_dispersion,
2021-08-02,KO,open,option,-5,1.1953385692385936,-597.6692846192968,51,2021-09-01,call,reverse_dispersion,
2021-08-02,KO,open,option,-4,1.3040080393068578,-521.6032157227431,51,2021-09-01,put,reverse_dispersion,
2021-08-02,CRM,open,option,-1,7.688684575516248,-768.8684575516248,240,2021-09-01,call,reverse_dispersion,
2021-08-02,CRM,open,option,-1,7.77233235171046,-777.2332351710461,240,2021-09-01,put,reverse_dispersion,
2021-08-02,CVX,open,option,-1,4.7325854807672485,-473.2585480767249,87,2021-09-01,call,reverse_dispersion,
2021-08-02,CVX,open,option,-1,4.292463311112407,-429.2463311112407,87,2021-09-01,put,reverse_dispersion,
2021-08-02,ORCL,open,option,-1,4.482632255198446,-448.2632255198446,83,2021-09-01,call,reverse_dispersion,
2021-08-02,ORCL,open,option,-1,4.0487595920079755,-404.8759592007975,83,2021-09-01,put,reverse_dispersion,
2021-08-02,MRK,open,option,-3,1.8118628106881474,-543.5588432064442,68,2021-09-01,call,reverse_dispersion,
2021-08-02,MRK,open,option,-3,1.6688780367296943,-500.6634110189083,68,2021-09-01,put,reverse_dispersion,
2021-08-02,PM,open,option,-2,2.8329913435332728,-566.5982687066546,83,2021-09-01,call,reverse_dispersion,
2021-08-02,PM,open,option,-1,3.0243780797569144,-302.43780797569144,83,2021-09-01,put,reverse_dispersion,
2021-08-02,CSCO,open,option,-4,1.1726070405777413,-469.04281623109654,50,2021-09-01,call,reverse_dispersion,
2021-08-02,CSCO,open,option,-3,1.5805607500551062,-474.1682250165319,50,2021-09-01,put,reverse_dispersion,
2021-08-02,WFC,open,option,-1,2.9115612524641676,-291.15612524641676,42,2021-09-01,call,reverse_dispersion,
2021-08-02,WFC,open,option,-1,3.1289156777512837,-312.89156777512835,42,2021-09-01,put,reverse_dispersion,
2021-08-02,IBM,open,option,-1,4.6770201165615575,-467.7020116561557,115,2021-09-01,call,reverse_dispersion,
2021-08-02,IBM,open,option,-1,4.7065943948196605,-470.65943948196605,115,2021-09-01,put,reverse_dispersion,
2021-08-02,ABT,open,option,-1,3.6419422647887743,-364.19422647887745,113,2021-09-01,call,reverse_dispersion,
2021-08-02,ABT,open,option,-1,3.179661437880256,-317.9661437880256,113,2021-09-01,put,reverse_dispersion,
2021-08-02,LIN,open,option,-1,12.797126717302945,-1279.7126717302945,285,2021-09-01,call,reverse_dispersion,
2021-08-02,LIN,open,option,-1,12.096047227168953,-1209.6047227168951,285,2021-09-01,put,reverse_dispersion,
2021-08-02,GE,open,option,-1,4.519652082511069,-451.9652082511069,62,2021-09-01,call,reverse_dispersion,
2021-08-02,GE,open,option,-1,4.823297427624301,-482.32974276243004,62,2021-09-01,put,reverse_dispersion,
2021-08-02,MCD,open,option,-1,7.893118552917841,-789.311855291784,220,2021-09-01,call,reverse_dispersion,
2021-08-02,MCD,open,option,-1,7.048617499129975,-704.8617499129975,220,2021-09-01,put,reverse_dispersion,
2021-08-02,PEP,open,option,-1,3.351258214578678,-335.1258214578678,140,2021-09-01,call,reverse_dispersion,
2021-08-02,PEP,open,option,-1,2.8876829590253976,-288.76829590253976,140,2021-09-01,put,reverse_dispersion,
2021-08-02,ACN,open,option,-1,8.984461664867894,-898.4461664867894,301,2021-09-01,call,reverse_dispersion,
2021-08-02,ACN,open,option,-1,8.291373650828774,-829.1373650828774,301,2021-09-01,put,reverse_dispersion,
2021-08-02,TMO,open,option,-1,17.54057212431269,-1754.057212431269,529,2021-09-01,call,reverse_dispersion,
2021-08-02,TMO,open,option,-1,16.93720035215108,-1693.720035215108,529,2021-09-01,put,reverse_dispersion,
2021-08-02,T,open,option,-15,0.2953728571060825,-443.05928565912376,17,2021-09-01,call,reverse_dispersion,
2021-08-02,T,open,option,-9,0.4847433933527725,-436.26905401749525,17,2021-09-01,put,reverse_dispersion,
2021-08-02,VZ,open,option,-6,0.710132455573028,-426.07947334381674,45,2021-09-01,call,reverse_dispersion,
2021-08-02,VZ,open,option,-5,0.8004776684922597,-400.23883424612984,45,2021-09-01,put,reverse_dispersion,
2021-08-02,DIS,open,option,-1,9.251008875258577,-925.1008875258577,173,2021-09-01,call,reverse_dispersion,
2021-08-02,DIS,open,option,-1,8.559083046598403,-855.9083046598403,173,2021-09-01,put,reverse_dispersion,
2021-08-02,PLTR,open,option,-2,1.9803582915041833,-396.07165830083665,22,2021-09-01,call,reverse_dispersion,
2021-08-02,PLTR,open,option,-2,1.844223234343195,-368.844646868639,22,2021-09-01,put,reverse_dispersion,
2021-08-02,ISRG,open,option,-1,11.404364547644036,-1140.4364547644036,331,2021-09-01,call,reverse_dispersion,
2021-08-02,ISRG,open,option,-1,11.010695823500015,-1101.0695823500014,331,2021-09-01,put,reverse_dispersion,
2021-08-02,QCOM,open,option,-1,7.8167722031534055,-781.6772203153405,137,2021-09-01,call,reverse_dispersion,
2021-08-02,QCOM,open,option,-1,7.32716432036819,-732.716432036819,137,2021-09-01,put,reverse_dispersion,
2021-08-02,ADBE,open,option,-1,16.36861901077492,-1636.8619010774921,619,2021-09-01,call,reverse_dispersion,
2021-08-02,ADBE,open,option,-1,15.601920635642784,-1560.1920635642784,619,2021-09-01,put,reverse_dispersion,
2021-08-02,RTX,open,option,-1,4.206389244528566,-420.6389244528566,79,2021-09-01,call,reverse_dispersion,
2021-08-02,RTX,open,option,-1,3.854350499423674,-385.4350499423674,79,2021-09-01,put,reverse_dispersion,
2021-08-02,NOW,open,option,-1,19.366949981332937,-1936.6949981332937,585,2021-09-01,call,reverse_dispersion,
2021-08-02,NOW,open,option,-1,18.736113194840357,-1873.6113194840357,585,2021-09-01,put,reverse_dispersion,
2021-08-02,GS,open,option,-1,18.84446603898479,-1884.4466038984792,343,2021-09-01,call,reverse_dispersion,
